"Paper_ID","TARA-KB:Article_ID","TARA-KB:Study_ID","TARA-KB:OCSI_Set_ID","Artcle-URI","Article-Title","Acupoints-Extracted","Acupoints-Normalized","Acupoints-Mapped","Acupoints-Unmappable","Acupoints_TARA_IDs","Comment for internal use (CORE)","Comment from TEAM-Core","Comment",""
"1415","A-112625-1415","S-112625-1415","O-112625-1415","uri not found","Clinical Research on Improving VAS Value of Patients with Thalamic Pain with Mind-Regulating and Pain-Relieving Acupuncture","DU 26, PC 6, K 11, PC 8, LI 15, SJ 14, LI 11, SJ 10, SJ 5, SJ 4, GB 30, ST 31, BL 36, GB 31, ST 35, EX, GB 40, BL 62","DU 26, PC 6, K 11, PC 8, LI 15, SJ 14, LI 11, SJ 10, SJ 5, SJ 4, GB 30, ST 31, BL 36, GB 31, ST 35, EX, GB 40, BL 62","GV 26, PC 6, KI 11, PC 8, LI 15, TE 14, LI 11, TE 10, TE 5, TE 4, GB 30, ST 31, BL 36, GB 31, ST 35, GB 40, BL 62","EX","TARA:0829128, TARA:4311153, TARA:9609679, TARA:5212832, TARA:7829474, TARA:5894876, TARA:8923096, TARA:7517723, TARA:8393005, TARA:1594912, TARA:9378285, TARA:9294655, TARA:9927213, TARA:5264783, TARA:2454652, TARA:9254368, TARA:1628341","","","",""
"1298","A-112625-1298","S-112625-1298","O-112625-1298","uri not found","Clinical Research on the Effect of Scalp Penetration Acupuncture Treating Exercise-Induced Fatigue","DU 20, EX HN 5, ST 36, RN 4, GB 6","DU 20, EX HN 5, ST 36, RN 4, GB 6","GV 20, Taiyang, ST 36, CV 4, GB 6","","TARA:3386254, TARA:9534465, TARA:6463344, TARA:9921528, TARA:0316650","","","",""
"1658","A-112625-1658","S-112625-1658","O-112625-1658","https://doi.org/10.1111/j.1440-1819.1998.tb03262.x","Clinical research on the therapeutic effect of the electro-acupuncture treatment in patients with depression","Baihui, Yingtang","Baihui, Yingtang","GV 20, Yintang","","TARA:3386254, TARA:3135569","","","",""
"1158","A-112625-1158","S-112625-1158","O-112625-1158","uri not found","Clinical Research on Treating Lumbar Disc Herniation with Acupuncture and Cupping Therapy","BL 22, BL 23, BL 24, BL 25, BL 26, BL 27, GB 20, ST 35, BL 58, BL 57, BL 60","BL 22, BL 23, BL 24, BL 25, BL 26, BL 27, GB 20, ST 35, BL 58, BL 57, BL 60","BL 22, BL 23, BL 24, BL 25, BL 26, BL 27, GB 20, ST 35, BL 58, BL 57, BL 60","","TARA:3963382, TARA:0992296, TARA:7357260, TARA:0906448, TARA:4384020, TARA:6929444, TARA:2324295, TARA:2454652, TARA:5362994, TARA:4589241, TARA:5047947","","","",""
"1535","A-112625-1535","S-112625-1535","O-112625-1535","uri not found","Clinical Research on Treatment of Premonitory Apoplexy with Electro-acupuncture of Head Points","Du 12, Du 24, Extra 1, S 8, G 8, Ren 4, G 8, Li 4, K 3, Du 20","Du 12, Du 24,Yintang, ST 8, CV 4, GB 8, LI 4, KI 3, Du 20","GV 12, GV 24, Yintang, ST 8, CV 4, GB 8, LI 4, KI 3, GV 20","","TARA:8607646, TARA:7679931, TARA:3135569, TARA:9946635, TARA:9921528, TARA:5363236, TARA:0859695, TARA:4362146, TARA:3386254","find paper in drive","fixed, removed G 8","",""
"1157","A-112625-1157","S-112625-1157","O-112625-1157","uri not found","Clinical studies on sciatica caused by intervertebral disc herniation with electroacupuncture or Diclofenac sodium treatment","Shen Shu, Da Chang Shu, Huan Tiao, Yang Lin Quan, Jue Gu, Wei Zhong, Kun Long","Shen Shu, Da Chang Shu, Huan Tiao, Yang Lin Quan, Jue Gu, Wei Zhong, Kun Long","BL 23, BL 25, GB 30, BL 40","Yang Lin Quan, Jue Gu, Kun Long","TARA:0992296, TARA:0906448, TARA:9378285, TARA:5290080","","","",""
"286","A-112625-286","S-112625-286","O-112625-286","https://pubmed.ncbi.nlm.nih.gov/16334718.0/","Clinical studies on treatment of chronic prostatitis with acupuncture and mild moxibustion","BL 23, BL 25, BL 54, CV 3, CV 4, SP 6, prostatic points, ST 28, CV 6","BL 23, BL 25, BL 54, CV 3, CV 4, SP 6, prostatic points, ST 28, CV 6","BL 23, BL 25, BL 54, CV 3, CV 4, SP 6, ST 28, CV 6","prostatic points","TARA:0992296, TARA:0906448, TARA:0488267, TARA:0022762, TARA:9921528, TARA:4385250, TARA:5017471, TARA:8833337","","","",""
"1472","A-112625-1472","S-112625-1472","O-112625-1472","https://doi.org/10.1185/03007998009112038","Clinical study comparing acupuncture, physiotherapy, injection and oral anti inflammatory therapy in shoulder cuff lesions","Not specified","Not specified","","","","","","",""
"1656","A-112625-1656","S-112625-1656","O-112625-1656","https://doi.org/10.1185/03007998009112038","Clinical study comparing acupuncture, physiotherapy, injection and oral anti-inflammatory therapy in shoulder-cuff lesions","Not specified","Not specified","","","","","","",""
"430","A-112625-430","S-112625-430","O-112625-430","https://doi.org/10.1007/s11726-011-0538-9","Clinical Study of Acupuncture and Moxibustion for Girls with Dysfunctional Uterine Bleeding","Not specified","Not specified","","","","","","",""
"1239","A-112625-1239","S-112625-1239","O-112625-1239","uri not found","Clinical Study of Acupuncture at Shangjuxu (ST37) in Treating Irritable Bowel Syndrome","ST 37","ST 37","ST 37","","TARA:5918799","","","",""
"1332","A-112625-1332","S-112625-1332","O-112625-1332","uri not found","Clinical Study of Acupuncture Combined with Massage Method of Tongdu in Treating Neck Strain","Fengchi GB 20, Jiaji EX B2, Dazhui GV 14, Jianzhongyu S 115, Jianwaiyu S 114, Jianyu L 115, Jianjing GB 21, Quchi L 111, Waiguan TE 5, Houxi S 13, Ashi points","Fengchi, Jiaji, Dazhui, Jianzhongyu, Jianwaiyu, Jianyu, Jianjing, Quchi, Waiguan, Houxi, Ashi points","GB 20, Huatuojiaji, GV 14, LI 15, GB 21, LI 11, TE 5, SI 3","Jianzhongyu, Jianwaiyu, Ashi points","TARA:2324295, TARA:3734471, TARA:8452754, TARA:7829474, TARA:5389461, TARA:8923096, TARA:8393005, TARA:0220496","","","",""
"1182","A-112625-1182","S-112625-1182","O-112625-1182","https://doi.org/10.1007/BF02934062","Clinical Study of Ambulatory Blood Pressure Monitoring Applied to The Evaluation of Acupuncture Treatment for Hypertension","Not specified","Not specified","","","","","","",""
"1583","A-112625-1583","S-112625-1583","O-112625-1583","uri not found","Clinical Study of Electroacupuncture Treatment of Senile Urge Urinary Incontinence","Shenshu, Ciliao, Huiyang, Sanyinjiao","Shenshu, Ciliao, Huiyang, Sanyinjiao","BL 23, BL 35, SP 6","Ciliao","TARA:0992296, TARA:8458036, TARA:4385250","","","",""
"1353","A-112625-1353","S-112625-1353","O-112625-1353","https://doi.org/10.3103/S1047197914010104","Clinical Study of Fire Needle in Alleviating Herpes Zoster Pain","Ashi points, Jiaji points, SJ 6 , SI 3","Ashi points, Jiaji points, SJ 6, SI 3","TE 6, SI 3","Ashi points, Jiaji points","TARA:7510801, TARA:0220496","","","",""
"1310","A-112625-1310","S-112625-1310","O-112625-1310","uri not found","Clinical Study of Scalp Acupuncture with Extended Needle Retention at Scalp-Acupoints for Treatment of Vascular Dementia","MS 5, MS 1, MS 8","MS 5, MS 1, MS 8","","MS 5, MS 1, MS 8","","","","",""
"1357","A-112625-1357","S-112625-1357","O-112625-1357","uri not found","Clinical Study of Yin-Yang Hu Ci Acupuncture Therapy for Epilepsy","LI 4, PC 5, ST 40, LV 3","LI 4, PC 5, ST 40, LV 3","LI 4, PC 5, ST 40, LR 3","","TARA:0859695, TARA:6477399, TARA:9531666, TARA:6499349","","","",""
"1488","A-112625-1488","S-112625-1488","O-112625-1488","uri not found","Clinical Study on Acupuncture and Daytime Wakefulness in Insomnia Patients","GV 20, GV 24, HT 7, Ex HN 1, SP 6","GV 20, GV 24, HT 7, Ex HN 1, SP 6","GV 20, GV 24, HT 7, Sishencong, SP 6","","TARA:3386254, TARA:7679931, TARA:2442762, TARA:9610280, TARA:4385250","","","",""
"1882","A-112625-1882","S-112625-1882","O-112625-1882","https://doi.org/10.1007/s11726-009-0137-1","Clinical Study on Acupuncture and Ischemic Stroke","Not specified","Not specified","","","","","","",""
"1492","A-112625-1492","S-112625-1492","O-112625-1492","https://doi.org/10.1007/s11726-010-0023-x","Clinical Study on Acupuncture moxibustion Treatment for Insomnia in Heart spleen Deficiency","SP 6, EX HN 3, GV 23, GV 20, PC 6, HT 7, ST 36, KI 1, EX HN 22, BL 15, BL 20, BL 14","SP 6, EX HN 3, GV 23, GV 20, PC 6, HT 7, ST 36, KI 1, EX HN 22, BL 15, BL 20, BL 14","SP 6, Yintang, GV 23, GV 20, PC 6, HT 7, ST 36, KI 1, BL 15, BL 20, BL 14","EX HN 22","TARA:4385250, TARA:3135569, TARA:7690229, TARA:3386254, TARA:4311153, TARA:2442762, TARA:6463344, TARA:4512048, TARA:5797983, TARA:3283628, TARA:9523348","","","",""
"1493","A-112625-1493","S-112625-1493","O-112625-1493","https://doi.org/10.1007/s11726-010-0401-4","Clinical Study on Acupuncture plus Auricular Point Sticking for Insomnia","Sishencong EX HN 1, Baihui GV 20, Sanyinjiao SP 6, Shenmen HT 7, Neiguan PC 6","Sishencong, Baihui, Sanyinjiao, Shenmen, Neiguan","Sishencong, GV 20, SP 6, HT 7, PC 6","","TARA:9610280, TARA:3386254, TARA:4385250, TARA:2442762, TARA:4311153","","its HT 7","",""
"592","A-112625-592","S-112625-592","O-112625-592","https://doi.org/10.1007/s11726-011-0478-4","Clinical Study on Acupuncture Treating Thalamic Pain","LI 15, TE 14, LI 11, TE 10, TE 5, TE 4, GB 30, ST 31, BL 36, GB 31, ST 35, Ex LE 2, GB 40, BL 62, GV 16","LI 15, TE 14, LI 11, TE 10, TE 5, TE 4, GB 30, ST 31, BL 36, GB 31, ST 35, Ex LE 2, GB 40, BL 62, GV 16","LI 15, TE 14, LI 11, TE 10, TE 5, TE 4, GB 30, ST 31, BL 36, GB 31, ST 35, Heding, GB 40, BL 62, GV 16","","TARA:7829474, TARA:5894876, TARA:8923096, TARA:7517723, TARA:8393005, TARA:1594912, TARA:9378285, TARA:9294655, TARA:9927213, TARA:5264783, TARA:2454652, TARA:3748376, TARA:9254368, TARA:1628341, TARA:3361967","","","",""
"1349","A-112625-1349","S-112625-1349","O-112625-1349","https://pubmed.ncbi.nlm.nih.gov/10437260.0/","Clinical study on acupuncture treatment of stomach carcinoma pain","Not specified","Not specified","","","","","","",""
"1850","A-112625-1850","S-112625-1850","O-112625-1850","https://doi.org/10.1007/s11726-013-0661-x","Clinical Study on Combined Acupuncture and Chinese Medicinal Fumigation for Dry Eye Syndrome","ST 1, BL 2, BL 1, GB 1, GB 20, BL 18, BL 23, KI 3","ST 1, BL 2, BL 1, GB 1, GB 20, BL 18, BL 23, KI 3","ST 1, BL 2, BL 1, GB 1, GB 20, BL 18, BL 23, KI 3","","TARA:4157768, TARA:8104948, TARA:1460220, TARA:5541141, TARA:2324295, TARA:9655874, TARA:0992296, TARA:4362146","","","",""
"1653","A-112625-1653","S-112625-1653","O-112625-1653","uri not found","Clinical Study on Combined Acupuncture with Chinese Medicine for Infertility Due to Hydrosalpinx","CV 4, CV 6, CV 3, Ex CA 1, Extra, ST 28, SP 9, SP 6, LR 3, SP 10, ST 40","CV 4, CV 6, CV 3, Ex CA 1, Extra, ST 28, SP 9, SP 6, LR 3, SP 10, ST 40","CV 4, CV 6, CV 3, Zigongxue, ST 28, SP 9, SP 6, LR 3, SP 10, ST 40","Extra","TARA:9921528, TARA:8833337, TARA:0022762, TARA:4254258, TARA:5017471, TARA:3553465, TARA:4385250, TARA:6499349, TARA:8433932, TARA:9531666","","","",""
"1494","A-112625-1494","S-112625-1494","O-112625-1494","https://doi.org/10.1007/S11726-009-0210-9","Clinical Study on Combined Needle embedding and Medication for Depressive Sleep Disorder","GV 24, GV 20, GV 14, GV 4, LR 3, BL 18, BL 15, ST 36, KI 3","GV 24, GV 20, GV 14, GV 4, LR 3, BL 18, BL 15, ST 36, KI 3","GV 24, GV 20, GV 14, GV 4, LR 3, BL 18, BL 15, ST 36, KI 3","","TARA:7679931, TARA:3386254, TARA:8452754, TARA:8557069, TARA:6499349, TARA:9655874, TARA:5797983, TARA:6463344, TARA:4362146","","","",""
"1652","A-112625-1652","S-112625-1652","O-112625-1652","uri not found","Clinical Study on Deep Insertion at Tianshu (ST 25) for Colonic Slow Transit Constipation","ST 25","ST 25","ST 25","","TARA:5717468","","","",""
"1540","A-112625-1540","S-112625-1540","O-112625-1540","https://doi.org/10.1007/BF02935400","Clinical Study on Effect of Scalp Acupuncture in Treating Acute Cerebral Hemorrhage","Not specified","Not specified","","","","","","",""
"1874","A-112625-1874","S-112625-1874","O-112625-1874","https://doi.org/10.1007/s11726-011-0531-3","Clinical Study on Electroacupuncture for Perimenopause Syndrome","CV 4, SP 6, PC 6, ST 36","CV 4, SP 6, PC 6, ST 36","CV 4, SP 6, PC 6, ST 36","","TARA:9921528, TARA:4385250, TARA:4311153, TARA:6463344","","","",""
"1600","A-112625-1600","S-112625-1600","O-112625-1600","https://doi.org/10.1007/s11726-009-0203-8","Clinical Study on Electroacupuncture for Post withdrawal Anxiety depression Mood in Heroin Addicts","Ex-B 2, BL 23","Ex-B 2, BL 23","Huatuojiaji, BL 23","","TARA:3734471, TARA:0992296","","","",""
"1651","A-112625-1651","S-112625-1651","O-112625-1651","https://doi.org/10.1007/s11726-010-0444-6","Clinical Study on Electroacupuncture Treatment for Post stroke Depression","LI 15, LI 11, TE 5, LI 4, GB 31, SP 10, ST 36, ST 41, LR 3, GV 20, Ex HN 3, HT 7, PC 6, LR 14","LI 15, LI 11, TE 5, LI 4, GB 31, SP 10, ST 36, ST 41, LR 3, GV 20, Ex HN 3, HT 7, PC 6, LR 14","LI 15, LI 11, TE 5, LI 4, GB 31, SP 10, ST 36, ST 41, LR 3, GV 20, Yintang, HT 7, PC 6, LR 14","","TARA:7829474, TARA:8923096, TARA:8393005, TARA:0859695, TARA:5264783, TARA:8433932, TARA:6463344, TARA:6019290, TARA:6499349, TARA:3386254, TARA:3135569, TARA:2442762, TARA:4311153, TARA:7479763","","","",""
"429","A-112625-429","S-112625-429","O-112625-429","https://doi.org/10.1007/s11726-011-0539-8","Clinical Study on Hydro acupuncture for Hypomenorrhea","Not specified","Not specified","","","","","","",""
"1543","A-112625-1543","S-112625-1543","O-112625-1543","uri not found","Clinical Study on the Needling and Drug Treatment of Acute Cerebral Hemorrhage","GV 36, PC 6, ST 36","GV 36, PC 6, ST 36","PC 6, ST 36","GV 36","TARA:4311153, TARA:6463344","","","",""
"248","A-112625-248","S-112625-248","O-112625-248","https://doi.org/10.1007/s11655-010-0516-y","Clinical Study on the Treatment of Gastroesophageal Reflux by Acupuncture","CV 12, ST 36, SP 6, PC 6","CV 12, ST 36, SP 6, PC 6","CV 12, ST 36, SP 6, PC 6","","TARA:0434959, TARA:6463344, TARA:4385250, TARA:4311153","","","",""
"1649","A-112625-1649","S-112625-1649","O-112625-1649","https://doi.org/10.1007/s11655-011-0671-9","Clinical Study on the Treatment of Primary Dysmenorrhea with Preconditioning Acupuncture","SP 6, BL 32, SP 8, GV 17, KI 11","SP 6, BL 32, SP 8, GV 17, KI 11","SP 6, BL 32, SP 8, GV 17, KI 11","","TARA:4385250, TARA:6742407, TARA:6848518, TARA:6135195, TARA:9609679","","","",""
"993","A-112625-993","S-112625-993","O-112625-993","https://doi.org/10.1007/s11726-011-0483-7","Clinical Study on the Treatment of Renal Colic by Body and Auricular Acupuncture","ST 36, GB 34, Ashi, TF 4, CO 10, CO 9","ST 36, GB 34, Ashi, TF 4, CO 10, CO 9","ST 36, GB 34, LI 10, LI 9","Ashi, TF 4","TARA:6463344, TARA:8758950, TARA:0742938, TARA:0670229","","","",""
"1866","A-112625-1866","S-112625-1866","O-112625-1866","https://doi.org/10.1016/s0254-6272(09)60009-1","Clinical Study on the Visceral Differentiation-Based Acupuncture Therapy for Insomnia","Xinshu (BL 15), Ganshu (BL 18), Pishu (BL 20), Weishu (BL 21), Shenshu (BL 23)","Xinshu, Ganshu, Pishu, Weishu, Shenshu","BL 15, BL 18, BL 20, BL 21, BL 23","","TARA:5797983, TARA:9655874, TARA:3283628, TARA:4839095, TARA:0992296","","","",""
"1223","A-112625-1223","S-112625-1223","O-112625-1223","https://pubmed.ncbi.nlm.nih.gov/16705843.0/","Clinical Study on the Wrist Ankle Acupuncture Treatment for 30 Cases of Diabetic Peripheral Neuritis","Not specified","Not specified","","","","","","",""
"1483","A-112625-1483","S-112625-1483","O-112625-1483","https://pubmed.ncbi.nlm.nih.gov/14719295.0/","Clinical Study on Therapeutic Effect of Acupuncture on Behcet's Disease","Not specified","Not specified","","","","","","",""
"1109","A-112625-1109","S-112625-1109","O-112625-1109","https://doi.org/10.1007/s11726-009-0354-7","Clinical Study on Treatment of Knee Osteoarthritis with Combined Acupuncture and Medication","ST 36, GB 34","ST 36, GB 34","ST 36, GB 34","","TARA:6463344, TARA:8758950","","","",""
"1648","A-112625-1648","S-112625-1648","O-112625-1648","https://doi.org/10.1007/s11726-010-0445-5","Clinical Study on Treatment of Post stroke Depression by Scalp Acupuncture plus Body Acupuncture","GV 20, Ex HN 3, CV 17, LI 4, LR 3, LI 11, SP 6, ST 40, Ex HN 1, GV 14, GB 13, GB 4, GB 6, GV 21, BL 9, BL 7","GV 20, Ex HN 3, CV 17, LI 4, LR 3, LI 11, SP 6, ST 40, Ex HN 1, GV 14, GB 13, GB 4, GB 6, GV 21, BL 9, BL 7","GV 20, Yintang, CV 17, LI 4, LR 3, LI 11, SP 6, ST 40, Sishencong, GV 14, GB 13, GB 4, GB 6, GV 21, BL 9, BL 7","","TARA:3386254, TARA:3135569, TARA:3472408, TARA:0859695, TARA:6499349, TARA:8923096, TARA:4385250, TARA:9531666, TARA:9610280, TARA:8452754, TARA:4994509, TARA:4352504, TARA:0316650, TARA:4510130, TARA:6794934, TARA:9927492","","","",""
"1313","A-112625-1313","S-112625-1313","O-112625-1313","https://pubmed.ncbi.nlm.nih.gov/11498896.0/","Clinical Study on Treatment of Senile Vascular Dementia by Acupuncture","EX HN 1, GV 26, PC 6, SP 6, ST 40, GV 20, HT 7, CV 8, ST 36","EX HN 1, GV 26, PC 6, SP 6, ST 40, GV 20, HT 7, CV 8, ST 36","Sishencong, GV 26, PC 6, SP 6, ST 40, GV 20, HT 7, CV 8, ST 36","","TARA:9610280, TARA:0829128, TARA:4311153, TARA:4385250, TARA:9531666, TARA:3386254, TARA:2442762, TARA:9392275, TARA:6463344","","","",""
"1647","A-112625-1647","S-112625-1647","O-112625-1647","https://doi.org/10.1007/s11726-008-0024-1","Clinical Study on Treatment of Vascular Dementia with Scalp Acupuncture","GV 24, GB 15, GB 13, ST 8, GB 8, GB 7, Ex HN 1, GV 20, BL 9","GV 24, GB 15, GB 13, ST 8, GB 8, GB 7, Ex HN 1, GV 20, BL 9","GV 24, GB 15, GB 13, ST 8, GB 8, GB 7, Sishencong, GV 20, BL 9","","TARA:7679931, TARA:6739423, TARA:4994509, TARA:9946635, TARA:5363236, TARA:0478496, TARA:9610280, TARA:3386254, TARA:6794934","","","",""
"255","A-112625-255","S-112625-255","O-112625-255","https://doi.org/10.1111/j.1365-2036.2007.03520.x","Clinical trial: acupuncture vs. doubling the proton pump inhibitor dose in refractory heartburn","Per 6, St 36, Liv 3, CV 12, CV 17, Sp 9","Pc 6, St 36, Liv 3, CV 12, CV 17, Sp 9","PC 6, ST 36, LR 3, CV 12, CV 17, SP 9","","TARA:4311153, TARA:6463344, TARA:6499349, TARA:0434959, TARA:3472408, TARA:3553465","","","",""
"1646","A-112625-1646","S-112625-1646","O-112625-1646","https://doi.org/10.1016/j.jclinepi.2014.02.021","Clinically meaningful nocebo effect occurs in acupuncture treatment: a systematic review","Not specified","Not specified","","","","","","",""
"574","A-112625-574","S-112625-574","O-112625-574","https://doi.org/10.1002/14651858.CD007753.pub3","Cochrane Database of Systematic Reviews Acupuncture for cancer pain in adults (Review)","Jiaji points T8 to T12","","","","","","","",""
"667","A-112625-667","S-112625-667","O-112625-667","https://doi.org/10.1002/14651858.cd004046.pub4","Cochrane Database of Systematic Reviews Acupuncture for depression (Review)","PC 6, GV 26, DU 20, EX-HN 3, SP 6, GV 20, GV 24, GB 20, GV 14, GV 11, GV 9, BL 15, HT 7, ST 36, BL 20, BL 21, DU 16, CV 8, CV 4, CV 6, CV 17, KI 3, LR 3","","","","","","","",""
"1715","A-112625-1715","S-112625-1715","O-112625-1715","https://doi.org/10.1002/14651858.CD007410.pub2","Cochrane Database of Systematic Reviews Acupuncture for menopausal hot flushes (Review)","ST 36, SP 6, LI 4, PC 6, HT 7, HT 8, CV 4, UB 23, Du 9, Sp 9, Lu 7, Ki 6, Ki 3, Ki 7, H 6, Liv 3, GB 20, GV 14, KI 7, EX-CA 1, Hc 6, Lr 3, DU 14, BL 13, PC 7, ear shen men, ear sympathetic point","","","","","","","",""
"689","A-112625-689","S-112625-689","O-112625-689","https://doi.org/10.1002/14651858.CD002962.pub4","Cochrane Database of Systematic Reviews Acupuncture or acupressure for induction of labour (Review)","SP 6, LI 4, BL 67, ST 36, LR 3, UB 23, UB 32, GV 20, CV 4, UB 20, UB 18, KI 3, GV 14, HT 7, UB 15, LU 7, PC 6, TH 6, BL 32, BL 60","","","","","","","",""
"425","A-112625-425","S-112625-425","O-112625-425","https://doi.org/10.1002/14651858.CD005288.pub2","Cochrane Database of Systematic Reviews Chinese herbal medicine for primary dysmenorrhoea (Review)","Not specified","Not specified","","","","","","",""
"552","A-112625-552","S-112625-552","O-112625-552","https://doi.org/10.1002/14651858.cd009603.pub3","Cochrane Database of Systematic Reviews Interventions for the management of dry mouth: nonpharmacological interventions (Review)","Not specified","Not specified","","","","","","",""
"401","A-112625-401","S-112625-401","O-112625-401","https://doi.org/10.1002/14651858.CD009234.pub2","Cochrane Database of Systematic Reviews Pain management for women in labour: an overview of systematic reviews (Review)","Not specified","Not specified","","","","","","",""
"501","A-112625-501","S-112625-501","O-112625-501","https://doi.org/10.1089/acm.2008.0607","Combination of Acupuncture and Fluoxetine for Depression: A Randomized, Double-Blind, Sham-Controlled Trial","GV 20, EX-HN 1, EX-HN 3, GV 26, P 6, H 7, Liv 3, LI 4","GV 20, EX-HN 1, EX-HN 3, GV 26, P 6, H 7, Liv 3, LI 4","GV 20, Sishencong, Yintang, GV 26, PC 6, HT 7, LR 3, LI 4","","TARA:3386254, TARA:9610280, TARA:3135569, TARA:0829128, TARA:4311153, TARA:2442762, TARA:6499349, TARA:0859695","","","",""
"885","A-112625-885","S-112625-885","O-112625-885","https://doi.org/10.22040/ajcrtam.2017.24885","Combination of flying needle with Chinese Herbal Medicine in the treatment of Atopic dermatitis: A clinical trial","LI 11, ST 36, SP 9, SP 10","LI 11, ST 36, SP 9, SP 10","LI 11, ST 36, SP 9, SP 10","","TARA:8923096, TARA:6463344, TARA:3553465, TARA:8433932","","","",""
"1854","A-112625-1854","S-112625-1854","O-112625-1854","https://doi.org/10.1007/s11726-011-0532-2","Combined Acupuncture-moxibustion and Psychotherapy for Perimenopause Syndrome","BL 18, BL 23, KI 3, SP 6, HT 7, LR 2, PC 6, CV 4, CV 3, BL 20, ST 36, GV 20","BL 18, BL 23, KI 3, SP 6, HT 7, LR 2, PC 6, CV 4, CV 3, BL 20, ST 36, GV 20","BL 18, BL 23, KI 3, SP 6, HT 7, LR 2, PC 6, CV 4, CV 3, BL 20, ST 36, GV 20","","TARA:9655874, TARA:0992296, TARA:4362146, TARA:4385250, TARA:2442762, TARA:6862058, TARA:4311153, TARA:9921528, TARA:0022762, TARA:3283628, TARA:6463344, TARA:3386254","","","",""
"211","A-112625-211","S-112625-211","O-112625-211","https://doi.org/10.1177/1545968314542616","Combined Central and Peripheral Stimulation for Treatment of Chronic Tinnitus: A Randomized Pilot Study","S.J 17, S.I. 19, S.J. 21, S.J. 20","S.J 17, S.I. 19, S.J. 21, S.J. 20","TE 17, SI 19, TE 21, TE 20","","TARA:6615149, TARA:1772472, TARA:3361879, TARA:8854888","","","",""
"588","A-112625-588","S-112625-588","O-112625-588","https://pubmed.ncbi.nlm.nih.gov/8088198.0/","Combined traditional Chinese medicine and Western medicine. Relieving effects of Chinese herbs, ear acupuncture and epidural morphine on postoperative pain in liver cancer.","Not specified","Not specified","","","","","","",""
"745","A-112625-745","S-112625-745","O-112625-745","https://doi.org/10.1089/acm.2005.11.723","Commentary on Sood et al.: Cochrane Systematic Reviews in Acupuncture: Methodological Diversity in Database Searching","Not specified","Not specified","","","","","","",""
"138","A-112625-138","S-112625-138","O-112625-138","https://doi.org/10.1016/j.spinee.2013.08.049","Comparative clinical effectiveness of management strategies for sciatica: systematic review and network meta-analyses","Not specified","Not specified","","","","","","",""
"1329","A-112625-1329","S-112625-1329","O-112625-1329","uri not found","Comparative Clinical Study on the Treatment of Schizophrenia with Electroacupuncture and Reduced Doses of Antipsychotic Drugs","Yintang, ST 36, SP 6, ST 40","Yintang, ST 36, SP 6, ST 40","Yintang, ST 36, SP 6, ST 40","","TARA:3135569, TARA:6463344, TARA:4385250, TARA:9531666","","","",""
"238","A-112625-238","S-112625-238","O-112625-238","https://doi.org/10.1016/s0254-6272(15)30116-3","Comparative effect of electroacupuncture and moxibustion on the expression of substance P and vasoactive intestinal peptide in patients with irritable bowel syndrome","ST 36, ST 37","ST 36, ST 37","ST 36, ST 37","","TARA:6463344, TARA:5918799","","","",""
"155","A-112625-155","S-112625-155","O-112625-155","https://doi.org/10.1097/BRS.0b013e31822ef878","Comparative effectiveness of exercise, acupuncture, and spinal manipulation for low back pain","Not specified","Not specified","","","","","","",""
"1586","A-112625-1586","S-112625-1586","O-112625-1586","uri not found","Comparative Effects Acupuncture and Tolterodine on Decreasing
Overactive Bladder Symptom Score on Overactive Bladder","BL 32, BL 33, BL 34","BL 32, BL 33, BL 34","BL 32, BL 33, BL 34","","TARA:6742407, TARA:6927551, TARA:1522109","","","",""
"387","A-112625-387","S-112625-387","O-112625-387","https://doi.org/10.1016/0304-3959(76)90005-1","Comparative effects of acupuncture and transcutaneous stimulation on the perception of painful dental stimuli","LI 4","LI 4","LI 4","","TARA:0859695","","","",""
"706","A-112625-706","S-112625-706","O-112625-706","https://doi.org/10.1016/0304-3959(82)90133-6","Comparative Effects of Electroacupuncture and Transcutaneous Nerve Stimulation on the Human Blink Reflex","LI 4, P 6","LI 4, P 6","LI 4, PC 6","","TARA:0859695, TARA:4311153","","","",""
